"JOURNAL OF THE CERAMIC SOCIETY OF
JAPAN","MATERIALS SCIENCE, CERAMICS - SCIE(Q3)",,
"European Journal of Industrial
Engineering","OPERATIONS RESEARCH & MANAGEMENT SCIENCE -
SCIE(Q4); ENGINEERING, INDUSTRIAL - SCIE(Q4)",,
CRYPTOGAMIE ALGOLOGIE,MARINE & FRESHWATER BIOLOGY - SCIE(Q4); PLANT SCIENCES - SCIE(Q4),,
Review of Symbolic Logic,"PHILOSOPHY - AHCI(N/A); LOGIC - SCIE(Q1); MATHEMATICS - SCIE(Q2); MATHEMATICS, APPLIED - SCIE(Q3)",,
Ensenanza de Las Ciencias,EDUCATION & EDUCATIONAL RESEARCH - SSCI(Q4),,
Journal of Sexual Aggression,CRIMINOLOGY & PENOLOGY - SSCI(Q4),,
Ginekologia Polska,OBSTETRICS & GYNECOLOGY - SCIE(Q4),,
"INTERNATIONAL REVIEW OF LAW AND
ECONOMICS",LAW - SSCI(Q3); ECONOMICS - SSCI(Q4),,
"Brazilian Journal of Pharmaceutical
Sciences",PHARMACOLOGY & PHARMACY - SCIE(Q4),,
"SADHANA-ACADEMY PROCEEDINGS IN
ENGINEERING SCIENCES","ENGINEERING, MULTIDISCIPLINARY - SCIE(Q4)",,
Phonology,"LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS -
SSCI(Q3)",,
Hepatitis Monthly,GASTROENTEROLOGY & HEPATOLOGY - SCIE(Q4),,
"ELECTRONIC TRANSACTIONS ON
NUMERICAL ANALYSIS","MATHEMATICS, APPLIED - SCIE(Q3)",,
International Journal of Psychological Research,"PSYCHOLOGY, MULTIDISCIPLINARY - SSCI(Q4)",,
CONTEMPORARY ECONOMIC POLICY,PUBLIC ADMINISTRATION - SSCI(Q4); ECONOMICS - SSCI(Q4),,
ARCTIC ANTHROPOLOGY,ANTHROPOLOGY - SSCI(Q3),,
COMBINATORICS PROBABILITY & COMPUTING,"MATHEMATICS - SCIE(Q2); COMPUTER SCIENCE, THEORY & METHODS - SCIE(Q3); STATISTICS & PROBABILITY - SCIE(Q3)",,
Australian Journal of Forensic Sciences Random Matrices-Theory and Applications,"MEDICINE, LEGAL - SCIE(Q4)
PHYSICS, MATHEMATICAL - SCIE(Q3); STATISTICS & PROBABILITY - SCIE(Q3)",,
"CHELONIAN CONSERVATION AND
BIOLOGY",ZOOLOGY - SCIE(Q3),,
Journal of Rubber Research,POLYMER SCIENCE - SCIE(Q4),,
"Nordic Psychology
Journal of Contemporary European Studies","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI(Q4)
AREA STUDIES - SSCI(Q2); INTERNATIONAL RELATIONS - SSCI(Q4); POLITICAL SCIENCE - SSCI(Q4)",,
JOURNAL OF TIME SERIES ANALYSIS,"STATISTICS & PROBABILITY - SCIE(Q3); MATHEMATICS,
INTERDISCIPLINARY APPLICATIONS - SCIE(Q4)",,
Iranian Journal of Immunology,IMMUNOLOGY - SCIE(Q4),,
Australian Journal of Advanced Nursing,NURSING - SCIE(Q4); NURSING - SSCI(Q4),,
Erwerbs-Obstbau,HORTICULTURE - SCIE(Q3),,
JOURNAL OF SCHOLARLY PUBLISHING,"HUMANITIES, MULTIDISCIPLINARY - AHCI(N/A);
INFORMATION SCIENCE & LIBRARY SCIENCE - SSCI(Q3)",,
Early Child Development and Care,"PSYCHOLOGY, DEVELOPMENTAL - SSCI(Q4); EDUCATION &
EDUCATIONAL RESEARCH - SSCI(Q4)",,
CELLULAR AND MOLECULAR BIOLOGY,"CELL BIOLOGY - SCIE(Q4); BIOCHEMISTRY & MOLECULAR
BIOLOGY - SCIE(Q4)",,
INTERNATIONAL JOURNAL OF ACAROLOGY,ENTOMOLOGY - SCIE(Q3),,
ACTA ZOOLOGICA,ANATOMY & MORPHOLOGY - SCIE(Q3); ZOOLOGY - SCIE(Q3),,
Austral Entomology,ENTOMOLOGY - SCIE(Q3),,
TECHNOLOGY AND HEALTH CARE,"HEALTH CARE SCIENCES & SERVICES - SCIE(Q4);
ENGINEERING, BIOMEDICAL - SCIE(Q4)",,
China Perspectives,AREA STUDIES - SSCI(Q2),,
"Journal of Bioinformatics and
Computational Biology",MATHEMATICAL & COMPUTATIONAL BIOLOGY - SCIE(Q4),,
"EUROPEAN REVIEW OF APPLIED PSYCHOLOGY-REVUE EUROPEENNE DE
PSYCHOLOGIE APPLIQUEE","PSYCHOLOGY, APPLIED - SSCI(Q4)",,
GEOGRAFISKA ANNALER SERIES A- PHYSICAL GEOGRAPHY,"GEOLOGY - SCIE(Q3); GEOGRAPHY, PHYSICAL - SCIE(Q4)",,
International Finance,"BUSINESS, FINANCE - SSCI(Q4); ECONOMICS - SSCI(Q4)",,
ELECTRONICS LETTERS,"ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE(Q4)",,
Gravitation & Cosmology,ASTRONOMY & ASTROPHYSICS - SCIE(Q4),,
JOURNAL OF ETHOLOGY,ZOOLOGY - SCIE(Q3); BEHAVIORAL SCIENCES - SCIE(Q4),,
"AMERICAN JOURNAL OF MEDICAL
QUALITY",HEALTH CARE SCIENCES & SERVICES - SCIE(Q4),,
East Asian Science Technology and,"HISTORY & PHILOSOPHY OF SCIENCE - AHCI(N/A); ASIAN
STUDIES - AHCI(N/A); HISTORY & PHILOSOPHY OF SCIENCE -",,
Society-An International Journal,SSCI(Q2); AREA STUDIES - SSCI(Q2),,
CONCEPTS IN MAGNETIC RESONANCE PART B-MAGNETIC RESONANCE ENGINEERING,"CHEMISTRY, PHYSICAL - SCIE(Q4); SPECTROSCOPY - SCIE(Q4); PHYSICS, ATOMIC, MOLECULAR & CHEMICAL - SCIE(Q4); INSTRUMENTS & INSTRUMENTATION - SCIE(Q4)",,
Journal of Forensic Nursing,"CRIMINOLOGY & PENOLOGY - SSCI(Q4); NURSING - SCIE(Q4);
NURSING - SSCI(Q4)",,
HEC Forum,ETHICS - SSCI(Q3),,
GESUNDHEITSWESEN,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH -
SSCI(Q4)",,
MATHEMATISCHE NACHRICHTEN,MATHEMATICS - SCIE(Q2),,
"International Journal of Aerospace
Engineering","ENGINEERING, AEROSPACE - SCIE(Q4)",,
CENTAURUS,"HISTORY & PHILOSOPHY OF SCIENCE - AHCI(N/A); HISTORY &
PHILOSOPHY OF SCIENCE - SSCI(Q2); HISTORY & PHILOSOPHY OF SCIENCE - SCIE(Q2)",,
HAUTARZT,DERMATOLOGY - SCIE(Q4),,
RAFFLES BULLETIN OF ZOOLOGY,ZOOLOGY - SCIE(Q3),,
"RBGN-Revista Brasileira de Gestao de
Negocios",BUSINESS - SSCI(Q4); MANAGEMENT - SSCI(Q4),,
MAMMALIA,ZOOLOGY - SCIE(Q3),,
Banach Journal of Mathematical Analysis,"MATHEMATICS - SCIE(Q2); MATHEMATICS, APPLIED -
SCIE(Q3)",,
"ARDEA
PHILOSOPHICAL MAGAZINE LETTERS","ORNITHOLOGY - SCIE(Q2)
METALLURGY & METALLURGICAL ENGINEERING - SCIE(Q3); PHYSICS, CONDENSED MATTER - SCIE(Q4); PHYSICS, APPLIED - SCIE(Q4); MATERIALS SCIENCE, MULTIDISCIPLINARY -
SCIE(Q4)",,
FOLIA MORPHOLOGICA,ANATOMY & MORPHOLOGY - SCIE(Q4),,
HERPETOLOGICAL JOURNAL,ZOOLOGY - SCIE(Q3),,
JOURNAL FRANCAIS D OPHTALMOLOGIE,OPHTHALMOLOGY - SCIE(Q4),,
ASTRONOMY LETTERS-A JOURNAL OF ASTRONOMY AND SPACE ASTROPHYSICS,ASTRONOMY & ASTROPHYSICS - SCIE(Q4),,
QUANTUM ELECTRONICS,"ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE(Q4); PHYSICS, APPLIED - SCIE(Q4); QUANTUM SCIENCE &
TECHNOLOGY - SCIE(Q4)",,
NURSING ECONOMICS,NURSING - SCIE(Q4); NURSING - SSCI(Q4),,
JOURNAL OF SOCIAL SERVICE RESEARCH,SOCIAL WORK - SSCI(Q4),,
"CHINESE JOURNAL OF ANALYTICAL
CHEMISTRY","CHEMISTRY, ANALYTICAL - SCIE(Q4)",,
HORTICULTURAL SCIENCE,HORTICULTURE - SCIE(Q3),,
"INTERNATIONAL JOURNAL OF CAST
METALS RESEARCH",METALLURGY & METALLURGICAL ENGINEERING - SCIE(Q3),,
High Energy Density Physics,"PHYSICS, FLUIDS & PLASMAS - SCIE(Q4)",,
EDUCATION AND URBAN SOCIETY,"EDUCATION & EDUCATIONAL RESEARCH - SSCI(Q4); URBAN
STUDIES - SSCI(Q4)",,
History of the Family,"HISTORY OF SOCIAL SCIENCES - SSCI(Q2); FAMILY STUDIES -
SSCI(Q4)",,
JOURNAL OF EDUCATIONAL,"PSYCHOLOGY, EDUCATIONAL - SSCI(Q4); PSYCHOLOGY,
APPLIED - SSCI(Q4); PSYCHOLOGY, MATHEMATICAL -",,
MEASUREMENT,SSCI(Q4),,
"JOURNAL OF ADOLESCENT & ADULT
LITERACY",EDUCATION & EDUCATIONAL RESEARCH - SSCI(Q4),,
"SOZIALE WELT-ZEITSCHRIFT FUR SOZIALWISSENSCHAFTLICHE FORSCHUNG
UND PRAXIS",SOCIOLOGY - SSCI(Q4),,
COMPOST SCIENCE & UTILIZATION,ECOLOGY - SCIE(Q4); SOIL SCIENCE - SCIE(Q4),,
Ethics & International Affairs,ETHICS - SSCI(Q3); POLITICAL SCIENCE - SSCI(Q4); INTERNATIONAL RELATIONS - SSCI(Q4),,
VERHALTENSTHERAPIE,"PSYCHOLOGY, CLINICAL - SSCI(Q4); PSYCHIATRY - SCIE(Q4)",,
WISCONSIN LAW REVIEW,LAW - SSCI(Q3),,
ANTHROPOLOGICAL SCIENCE,EVOLUTIONARY BIOLOGY - SCIE(Q4),,
Advances in Applied Clifford Algebras,"MATHEMATICS, APPLIED - SCIE(Q3); PHYSICS, MATHEMATICAL - SCIE(Q3)",,
"ACTA BIOTHEORETICA
Acta Crystallographica Section C- Structural Chemistry","MATHEMATICAL & COMPUTATIONAL BIOLOGY - SCIE(Q4) CHEMISTRY, MULTIDISCIPLINARY - SCIE(Q4); CRYSTALLOGRAPHY - SCIE(Q4)",,
ORGANIC PREPARATIONS AND PROCEDURES INTERNATIONAL,"CHEMISTRY, ORGANIC - SCIE(Q4)",,
SOCIAL BEHAVIOR AND PERSONALITY,"PSYCHOLOGY, SOCIAL - SSCI(Q4)",,
Comparative Cytogenetics,"ZOOLOGY - SCIE(Q3); PLANT SCIENCES - SCIE(Q4); GENETICS
& HEREDITY - SCIE(Q4)",,
Milan Journal of Mathematics,"MATHEMATICS - SCIE(Q2); MATHEMATICS, APPLIED -
SCIE(Q3)",,
Structural Engineering International,"CONSTRUCTION & BUILDING TECHNOLOGY - SCIE(Q4);
ENGINEERING, CIVIL - SCIE(Q4)",,
Advances in Anatomy Embryology and,CELL BIOLOGY - SCIE(Q4); ANATOMY & MORPHOLOGY -,,
Cell Biology,SCIE(Q4),,
"VITIS
DISCRETE EVENT DYNAMIC SYSTEMS-","HORTICULTURE - SCIE(Q3)
MATHEMATICS, APPLIED - SCIE(Q3); AUTOMATION &
CONTROL SYSTEMS - SCIE(Q4); OPERATIONS RESEARCH &",,
THEORY AND APPLICATIONS,MANAGEMENT SCIENCE - SCIE(Q4),,
"ANNALS OF CLINICAL AND LABORATORY
SCIENCE",MEDICAL LABORATORY TECHNOLOGY - SCIE(Q4),,
ARCHIVES OF MECHANICS,"MATERIALS SCIENCE, CHARACTERIZATION & TESTING -
SCIE(Q4); MECHANICS - SCIE(Q4)",,
EUROPE-ASIA STUDIES,"AREA STUDIES - SSCI(Q2); ECONOMICS - SSCI(Q4); POLITICAL
SCIENCE - SSCI(Q4)",,
"BRAZILIAN ARCHIVES OF BIOLOGY AND
TECHNOLOGY",BIOLOGY - SCIE(Q4),,
"ANNALS OF THE INSTITUTE OF
STATISTICAL MATHEMATICS",STATISTICS & PROBABILITY - SCIE(Q3),,
"GLOBAL GOVERNANCE
NEW GENERATION COMPUTING","INTERNATIONAL RELATIONS - SSCI(Q4)
COMPUTER SCIENCE, THEORY & METHODS - SCIE(Q3); COMPUTER SCIENCE, HARDWARE & ARCHITECTURE -
SCIE(Q4)",,
JOURNAL OF SOCIAL WORK PRACTICE,SOCIAL WORK - SSCI(Q4),,
Journal of Ocean University of China,OCEANOGRAPHY - SCIE(Q4),,
British Journal of Music Education,"MUSIC - AHCI(N/A); EDUCATION & EDUCATIONAL RESEARCH -
SSCI(Q4)",,
Journal of Nanophotonics,"NANOSCIENCE & NANOTECHNOLOGY - SCIE(Q4); OPTICS -
SCIE(Q4)",,
LINEAR & MULTILINEAR ALGEBRA,MATHEMATICS - SCIE(Q2),,
BRYOLOGIST,PLANT SCIENCES - SCIE(Q4),,
AUSTRALIAN MAMMALOGY,ZOOLOGY - SCIE(Q3),,
HELMINTHOLOGIA,ZOOLOGY - SCIE(Q3); PARASITOLOGY - SCIE(Q4),,
Journal of Competition Law & Economics,LAW - SSCI(Q3); ECONOMICS - SSCI(Q4),,
"DEUTSCHE ENTOMOLOGISCHE
ZEITSCHRIFT",ENTOMOLOGY - SCIE(Q3),,
Statistical Methods and Applications,STATISTICS & PROBABILITY - SCIE(Q3),,
JOURNAL OF AFRICAN ECONOMIES,ECONOMICS - SSCI(Q4),,
OPHTHALMOLOGE,OPHTHALMOLOGY - SCIE(Q4),,
RETHINKING HISTORY,HISTORY - AHCI(N/A); HISTORY - SSCI(Q1),,
Biomedica,TROPICAL MEDICINE - SCIE(Q4),,
OPEN ECONOMIES REVIEW,ECONOMICS - SSCI(Q4),,
ASTRONOMY REPORTS,ASTRONOMY & ASTROPHYSICS - SCIE(Q4),,
Selecta Mathematica-New Series,"MATHEMATICS - SCIE(Q2); MATHEMATICS, APPLIED -
SCIE(Q3)",,
Argumentation,PHILOSOPHY - AHCI(N/A); LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS - SSCI(Q3); COMMUNICATION - SSCI(Q4),,
JOURNAL OF CRANIOFACIAL SURGERY,SURGERY - SCIE(Q4),,
AUSTRALIAN FEMINIST STUDIES,WOMENS STUDIES - SSCI(Q3),,
State Politics & Policy Quarterly,POLITICAL SCIENCE - SSCI(Q4),,
International Journal of Law in Context,LAW - SSCI(Q3),,
Computer Science and Information Systems,"COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE(Q4); COMPUTER SCIENCE, SOFTWARE ENGINEERING - SCIE(Q4)",,
JOURNAL OF PEDIATRIC HEMATOLOGY,ONCOLOGY - SCIE(Q4); HEMATOLOGY - SCIE(Q4); PEDIATRICS,,
ONCOLOGY,- SCIE(Q4),,
CURRENT SCIENCE,MULTIDISCIPLINARY SCIENCES - SCIE(Q3),,
Nutricion Hospitalaria,NUTRITION & DIETETICS - SCIE(Q4),,
International Food Research Journal,FOOD SCIENCE & TECHNOLOGY - SCIE(Q4),,
INFORMS Journal on Applied Analytics,"OPERATIONS RESEARCH & MANAGEMENT SCIENCE -
SCIE(Q4); MANAGEMENT - SSCI(Q4)",,
Evolution Equations and Control Theory,"MATHEMATICS - SCIE(Q2); MATHEMATICS, APPLIED -
SCIE(Q3)",,
"EUROPEAN PHYSICAL JOURNAL-APPLIED
PHYSICS","PHYSICS, APPLIED - SCIE(Q4)",,
BIRD STUDY,ORNITHOLOGY - SCIE(Q2),,
CULTURE & PSYCHOLOGY,"PSYCHOLOGY, MULTIDISCIPLINARY - SSCI(Q4)",,
"OCEANIA
INTEGRAL TRANSFORMS AND SPECIAL FUNCTIONS","ANTHROPOLOGY - SSCI(Q3)
MATHEMATICS - SCIE(Q2); MATHEMATICS, APPLIED - SCIE(Q3)",,
INVERTEBRATE REPRODUCTION & DEVELOPMENT,ZOOLOGY - SCIE(Q3); REPRODUCTIVE BIOLOGY - SCIE(Q4),,
Journal of Micro-Nanolithography MEMS,"MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q4); OPTICS SCIE(Q4); NANOSCIENCE & NANOTECHNOLOGY - SCIE(Q4);",,
and MOEMS,"ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE(Q4)",,
Celebrity Studies,"CULTURAL STUDIES - AHCI(N/A); CULTURAL STUDIES -
SSCI(Q2)",,
FORESTRY CHRONICLE,FORESTRY - SCIE(Q3),,
FOLIA BIOLOGICA,BIOLOGY - SCIE(Q4); ONCOLOGY - SCIE(Q4),,
"Archives of Disease in Childhood-
Education and Practice Edition",PEDIATRICS - SCIE(Q4),,
LINGUISTICS AND PHILOSOPHY,"LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS -
SSCI(Q3)",,
"Zeitschrift der Deutschen Gesellschaft fur
Geowissenschaften","GEOSCIENCES, MULTIDISCIPLINARY - SCIE(Q4)",,
FUNDAMENTA INFORMATICAE,"MATHEMATICS, APPLIED - SCIE(Q3); COMPUTER SCIENCE,
SOFTWARE ENGINEERING - SCIE(Q4)",,
RICERCHE DI MATEMATICA,"MATHEMATICS - SCIE(Q2); MATHEMATICS, APPLIED -
SCIE(Q3)",,
PEDIATRIC NEUROSURGERY,SURGERY - SCIE(Q4); PEDIATRICS - SCIE(Q4); CLINICAL NEUROLOGY - SCIE(Q4),,
Zeitschrift fur Erziehungswissenschaft,EDUCATION & EDUCATIONAL RESEARCH - SSCI(Q4),,
Journal of Disability Policy Studies,REHABILITATION - SSCI(Q4),,
JAVNOST-THE PUBLIC,COMMUNICATION - SSCI(Q4),,
International Politics,"POLITICAL SCIENCE - SSCI(Q4); INTERNATIONAL RELATIONS -
SSCI(Q4)",,
International Journal of Music Education,"MUSIC - AHCI(N/A); EDUCATION & EDUCATIONAL RESEARCH -
SSCI(Q4)",,
"JOURNAL OF NONLINEAR
MATHEMATICAL PHYSICS","PHYSICS, MATHEMATICAL - SCIE(Q3); MATHEMATICS,
APPLIED - SCIE(Q3)",,
"COMMUNICATIONS IN STATISTICS-
SIMULATION AND COMPUTATION",STATISTICS & PROBABILITY - SCIE(Q3),,
"University Politehnica of Bucharest
Scientific Bulletin-Series A-Applied","MATHEMATICS, APPLIED - SCIE(Q3); PHYSICS,",,
Mathematics and Physics,MULTIDISCIPLINARY - SCIE(Q4),,
AMERICAN JOURNAL OF FAMILY THERAPY,"FAMILY STUDIES - SSCI(Q4); PSYCHOLOGY, CLINICAL -
SSCI(Q4)",,
Gastroenterology Nursing,"GASTROENTEROLOGY & HEPATOLOGY - SCIE(Q4); NURSING -
SSCI(Q4); NURSING - SCIE(Q4)",,
Science China-Mathematics,"MATHEMATICS - SCIE(Q2); MATHEMATICS, APPLIED -
SCIE(Q3)",,
English Today,LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS - SSCI(Q3),,
SURVEY REVIEW,"REMOTE SENSING - SCIE(Q4); ENGINEERING, CIVIL - SCIE(Q4); GEOSCIENCES, MULTIDISCIPLINARY - SCIE(Q4)",,
"Integrative Psychological and Behavioral
Science","PSYCHOLOGY, BIOLOGICAL - SSCI(Q4)",,
"FORDHAM LAW REVIEW
NATURAL LANGUAGE & LINGUISTIC THEORY","LAW - SSCI(Q3)
LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS - SSCI(Q3)",,
"JOURNAL OF THE AUDIO ENGINEERING
SOCIETY","ACOUSTICS - SCIE(Q4); ENGINEERING, MULTIDISCIPLINARY -
SCIE(Q4)",,
"Computational Methods and Function
Theory","MATHEMATICS - SCIE(Q2); MATHEMATICS, APPLIED -
SCIE(Q3)",,
"Revista Espanola de Derecho
Constitucional",LAW - SSCI(Q3),,
"JOURNAL OF VETERINARY DENTISTRY
Central European Journal of Public Health","VETERINARY SCIENCES - SCIE(Q3)
PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI(Q4); PUBLIC, ENVIRONMENTAL & OCCUPATIONAL
HEALTH - SCIE(Q4)",,
ANNALES DE LA SOCIETE ENTOMOLOGIQUE DE FRANCE,ENTOMOLOGY - SCIE(Q3),,
JOURNAL OF BIOMEDICAL INFORMATICS,"MEDICAL INFORMATICS - SCIE(Q1); COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS - SCIE(Q1)",,
AMERICAN JOURNAL OF GERIATRIC,GERIATRICS & GERONTOLOGY - SCIE(Q1); PSYCHIATRY -,,
PSYCHIATRY,SCIE(Q1); GERONTOLOGY - SSCI(Q1); PSYCHIATRY - SSCI(Q1),,
Translational Psychiatry,PSYCHIATRY - SCIE(Q1),,
"CAAI Transactions on Intelligence
Technology","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE - SCIE(Q1)",,
"Journal of Environmental Chemical
Engineering","ENGINEERING, ENVIRONMENTAL - SCIE(Q1); ENGINEERING,
CHEMICAL - SCIE(Q1)",,
"American Economic Journal-Applied
Economics",ECONOMICS - SSCI(Q1),,
"SURVEYS IN GEOPHYSICS
Current Opinion in Environmental Sustainability","GEOCHEMISTRY & GEOPHYSICS - SCIE(Q1) ENVIRONMENTAL SCIENCES - SCIE(Q1); GREEN &
SUSTAINABLE SCIENCE & TECHNOLOGY - SCIE(Q2)",,
Implementation Science,"HEALTH POLICY & SERVICES - SSCI(Q1); HEALTH CARE
SCIENCES & SERVICES - SCIE(Q1)",,
PLANT CELL AND ENVIRONMENT,PLANT SCIENCES - SCIE(Q1),,
JOURNAL OF THE AMERICAN MEDICAL,"COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE(Q1); COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS - SCIE(Q1); HEALTH CARE SCIENCES & SERVICES - SCIE(Q1); INFORMATION SCIENCE & LIBRARY SCIENCE - SSCI(Q1);",,
INFORMATICS ASSOCIATION,MEDICAL INFORMATICS - SCIE(Q1),,
Journal of Tissue Engineering,CELL & TISSUE ENGINEERING - SCIE(Q1),,
PAIN,"CLINICAL NEUROLOGY - SCIE(Q1); NEUROSCIENCES -
SCIE(Q1); ANESTHESIOLOGY - SCIE(Q1)",,
"PROCESS SAFETY AND ENVIRONMENTAL
PROTECTION","ENGINEERING, CHEMICAL - SCIE(Q1); ENGINEERING,
ENVIRONMENTAL - SCIE(Q1)",,
Nanophotonics,"PHYSICS, APPLIED - SCIE(Q1); MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q1); OPTICS - SCIE(Q1);
NANOSCIENCE & NANOTECHNOLOGY - SCIE(Q2)",,
Cancer Nanotechnology,"ONCOLOGY - SCIE(Q1); NANOSCIENCE & NANOTECHNOLOGY
- SCIE(Q2)",,
Annual Review of Statistics and Its Application,"STATISTICS & PROBABILITY - SCIE(Q1); MATHEMATICS, INTERDISCIPLINARY APPLICATIONS - SCIE(Q1)",,
JOURNAL OF FINANCE,"BUSINESS, FINANCE - SSCI(Q1); ECONOMICS - SSCI(Q1)",,
"BROOKINGS PAPERS ON ECONOMIC
ACTIVITY",ECONOMICS - SSCI(Q1),,
"Reviews of Environmental Contamination
and Toxicology","TOXICOLOGY - SCIE(Q1); ENVIRONMENTAL SCIENCES -
SCIE(Q1)",,
Biomedical Journal,"MEDICINE, RESEARCH & EXPERIMENTAL - SCIE(Q1);
BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE(Q1)",,
"SEPARATION AND PURIFICATION
REVIEWS","CHEMISTRY, ANALYTICAL - SCIE(Q1); ENGINEERING,
CHEMICAL - SCIE(Q1); CHEMISTRY, APPLIED - SCIE(Q1)",,
Journal of Business Logistics,MANAGEMENT - SSCI(Q1),,
Epilepsy Currents,CLINICAL NEUROLOGY - SCIE(Q1),,
CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE,"PSYCHOLOGY, MULTIDISCIPLINARY - SSCI(Q1)",,
ADVANCED ENGINEERING INFORMATICS,"ENGINEERING, MULTIDISCIPLINARY - SCIE(Q1); COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE - SCIE(Q1)",,
IEEE-CAA Journal of Automatica Sinica,AUTOMATION & CONTROL SYSTEMS - SCIE(Q1),,
ACADEMIC MEDICINE,"HEALTH CARE SCIENCES & SERVICES - SCIE(Q1); EDUCATION,
SCIENTIFIC DISCIPLINES - SCIE(Q1)",,
REVIEW OF ECONOMIC STUDIES,ECONOMICS - SSCI(Q1),,
Review of International Organizations,"INTERNATIONAL RELATIONS - SSCI(Q1); ECONOMICS -
SSCI(Q1); POLITICAL SCIENCE - SSCI(Q1)",,
Agronomy for Sustainable Development,AGRONOMY - SCIE(Q1); GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY - SCIE(Q2),,
Cell Reports Physical Science,"CHEMISTRY, MULTIDISCIPLINARY - SCIE(Q1); MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q1); PHYSICS, MULTIDISCIPLINARY - SCIE(Q1); ENERGY & FUELS - SCIE(Q2)",,
JOURNAL OF ADOLESCENT HEALTH,"PEDIATRICS - SCIE(Q1); PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI(Q1); PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE(Q1);
PSYCHOLOGY, DEVELOPMENTAL - SSCI(Q1)",,
LONG RANGE PLANNING,"BUSINESS - SSCI(Q1); DEVELOPMENT STUDIES - SSCI(Q1);
MANAGEMENT - SSCI(Q1)",,
SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS,"MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q1)",,
Epidemiology and Psychiatric Sciences,PSYCHIATRY - SCIE(Q1); PSYCHIATRY - SSCI(Q1),,
STRATEGIC MANAGEMENT JOURNAL,MANAGEMENT - SSCI(Q1); BUSINESS - SSCI(Q1),,
ENGINEERING APPLICATIONS OF,"ENGINEERING, MULTIDISCIPLINARY - SCIE(Q1);  AUTOMATION & CONTROL SYSTEMS - SCIE(Q1); COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE - SCIE(Q1); ENGINEERING,",,
ARTIFICIAL INTELLIGENCE,ELECTRICAL & ELECTRONIC - SCIE(Q1),,
"Journal of the American Medical
Directors Association",GERIATRICS & GERONTOLOGY - SCIE(Q1),,
"mBio
CURRENT OPINION IN STRUCTURAL BIOLOGY","MICROBIOLOGY - SCIE(Q1)
CELL BIOLOGY - SCIE(Q1); BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE(Q1)",,
Soft Robotics,ROBOTICS - SCIE(Q1),,
"Inorganic Chemistry Frontiers
COMPUTATIONAL LINGUISTICS","CHEMISTRY, INORGANIC & NUCLEAR - SCIE(Q1) LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS - SSCI(Q1); COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS - SCIE(Q1); COMPUTER SCIENCE, ARTIFICIAL
INTELLIGENCE - SCIE(Q1)",,
HISTOPATHOLOGY,PATHOLOGY - SCIE(Q1); CELL BIOLOGY - SCIE(Q2),,
Journal of Behavioral Addictions,PSYCHIATRY - SCIE(Q1); PSYCHIATRY - SSCI(Q1),,
INFORMATION SYSTEMS JOURNAL,INFORMATION SCIENCE & LIBRARY SCIENCE - SSCI(Q1),,
Weather and Climate Extremes,METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE(Q1),,
JOURNAL OF INFECTIOUS DISEASES,"INFECTIOUS DISEASES - SCIE(Q1); MICROBIOLOGY - SCIE(Q1);
IMMUNOLOGY - SCIE(Q1)",,
Environmental Technology & Innovation,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY - SCIE(Q1); ENVIRONMENTAL SCIENCES - SCIE(Q1); ENGINEERING, ENVIRONMENTAL - SCIE(Q2)",,
European Journal of Internal Medicine,"MEDICINE, GENERAL & INTERNAL - SCIE(Q1)",,
